224.067,224.087,224.143,224.240,224.340,224.423,224.483,224.527,224.557,224.577,224.583,224.577,224.563,224.547,224.530,224.507,224.483,224.467,224.447,224.417,224.380,224.357,224.363,224.380,224.407,224.413,224.420,224.440,224.490,224.567,224.637,224.700,224.750,224.800,224.840,224.873,224.900,224.927,224.933,224.913,224.860,224.787,224.713,224.657,224.617,224.583,224.563,224.570,224.617,224.690,224.763,224.810,224.813,224.787,224.747,224.720,224.703,224.703,224.713,224.737,224.747,224.743,224.733,224.740,224.757,224.777,224.790,224.787,224.760,224.700,224.613,224.513,224.403,224.300,224.203,224.147
214.543,214.563,214.623,214.730,214.840,214.930,214.997,215.043,215.080,215.103,215.113,215.107,215.090,215.070,215.050,215.023,215.000,214.983,214.963,214.930,214.887,214.860,214.867,214.887,214.917,214.923,214.930,214.953,215.010,215.093,215.167,215.233,215.290,215.347,215.390,215.427,215.457,215.487,215.493,215.470,215.410,215.330,215.250,215.187,215.140,215.103,215.083,215.093,215.147,215.230,215.310,215.357,215.357,215.327,215.287,215.257,215.237,215.237,215.250,215.277,215.287,215.283,215.273,215.280,215.297,215.320,215.333,215.330,215.300,215.237,215.143,215.033,214.913,214.800,214.693,214.630
205.653,205.677,205.743,205.860,205.980,206.077,206.147,206.197,206.237,206.263,206.273,206.267,206.250,206.227,206.203,206.173,206.150,206.130,206.107,206.070,206.027,205.997,206.003,206.023,206.057,206.063,206.073,206.100,206.163,206.253,206.333,206.407,206.467,206.530,206.577,206.617,206.650,206.683,206.690,206.667,206.600,206.513,206.423,206.357,206.310,206.270,206.247,206.253,206.310,206.400,206.487,206.540,206.540,206.510,206.463,206.433,206.410,206.410,206.420,206.450,206.463,206.460,206.450,206.457,206.477,206.500,206.513,206.510,206.477,206.407,206.303,206.183,206.053,205.930,205.813,205.743
197.223,197.250,197.323,197.450,197.580,197.690,197.770,197.827,197.867,197.893,197.903,197.897,197.880,197.857,197.830,197.797,197.767,197.747,197.723,197.687,197.637,197.603,197.610,197.633,197.667,197.677,197.687,197.717,197.780,197.880,197.970,198.053,198.120,198.187,198.240,198.283,198.320,198.353,198.360,198.333,198.260,198.167,198.070,197.997,197.943,197.900,197.877,197.887,197.950,198.047,198.140,198.197,198.200,198.167,198.117,198.080,198.057,198.057,198.070,198.100,198.113,198.110,198.100,198.107,198.130,198.153,198.170,198.163,198.130,198.053,197.940,197.807,197.663,197.530,197.403,197.327
189.090,189.117,189.193,189.333,189.477,189.597,189.683,189.743,189.790,189.820,189.833,189.823,189.807,189.780,189.753,189.717,189.687,189.667,189.640,189.597,189.540,189.503,189.510,189.537,189.573,189.587,189.597,189.630,189.700,189.807,189.903,189.993,190.067,190.143,190.200,190.250,190.287,190.327,190.333,190.307,190.227,190.123,190.013,189.933,189.877,189.830,189.803,189.813,189.883,189.990,190.093,190.157,190.157,190.120,190.063,190.027,190.000,190.000,190.013,190.047,190.063,190.060,190.047,190.053,190.077,190.107,190.127,190.120,190.080,189.993,189.870,189.727,189.570,189.423,189.283,189.200
181.413,181.443,181.530,181.683,181.843,181.977,182.067,182.130,182.177,182.213,182.227,182.217,182.197,182.170,182.143,182.103,182.070,182.047,182.017,181.970,181.907,181.867,181.873,181.903,181.947,181.960,181.970,182.003,182.080,182.200,182.307,182.403,182.483,182.567,182.633,182.687,182.730,182.770,182.777,182.743,182.657,182.543,182.427,182.340,182.277,182.223,182.193,182.207,182.283,182.400,182.513,182.583,182.587,182.547,182.483,182.440,182.410,182.410,182.427,182.463,182.483,182.477,182.463,182.470,182.497,182.527,182.547,182.540,182.497,182.403,182.270,182.113,181.943,181.780,181.627,181.533
173.520,173.553,173.647,173.813,173.983,174.127,174.230,174.303,174.357,174.393,174.407,174.397,174.373,174.343,174.313,174.273,174.237,174.210,174.177,174.123,174.057,174.013,174.023,174.053,174.100,174.113,174.127,174.163,174.250,174.380,174.497,174.603,174.690,174.780,174.850,174.907,174.953,175.000,175.010,174.973,174.877,174.753,174.627,174.530,174.460,174.403,174.370,174.383,174.463,174.593,174.717,174.793,174.797,174.753,174.687,174.640,174.610,174.610,174.627,174.667,174.687,174.680,174.663,174.673,174.703,174.737,174.757,174.750,174.703,174.603,174.457,174.283,174.097,173.920,173.753,173.650
166.020,166.057,166.160,166.343,166.530,166.687,166.797,166.877,166.937,166.980,166.997,166.983,166.957,166.920,166.887,166.840,166.800,166.770,166.733,166.677,166.607,166.560,166.573,166.607,166.657,166.670,166.683,166.723,166.817,166.957,167.087,167.203,167.300,167.397,167.473,167.537,167.590,167.640,167.650,167.610,167.507,167.370,167.230,167.123,167.047,166.987,166.953,166.970,167.060,167.197,167.333,167.417,167.420,167.370,167.297,167.247,167.213,167.213,167.233,167.277,167.297,167.290,167.273,167.283,167.317,167.353,167.377,167.370,167.320,167.210,167.047,166.857,166.650,166.457,166.273,166.163
159.020,159.063,159.180,159.380,159.583,159.753,159.877,159.963,160.030,160.077,160.093,160.080,160.050,160.013,159.977,159.927,159.883,159.850,159.810,159.750,159.670,159.620,159.630,159.670,159.727,159.743,159.757,159.800,159.903,160.057,160.197,160.323,160.430,160.537,160.620,160.690,160.747,160.800,160.810,160.767,160.653,160.503,160.350,160.233,160.150,160.083,160.047,160.063,160.163,160.317,160.467,160.557,160.560,160.507,160.427,160.370,160.330,160.330,160.353,160.403,160.427,160.420,160.403,160.413,160.447,160.487,160.513,160.507,160.450,160.327,160.150,159.943,159.720,159.507,159.307,159.187
152.787,152.830,152.953,153.173,153.400,153.587,153.720,153.813,153.887,153.937,153.953,153.940,153.910,153.870,153.827,153.773,153.727,153.693,153.647,153.580,153.493,153.437,153.447,153.487,153.550,153.570,153.587,153.633,153.747,153.917,154.070,154.207,154.320,154.437,154.530,154.607,154.670,154.730,154.743,154.697,154.570,154.407,154.240,154.113,154.020,153.943,153.903,153.920,154.030,154.197,154.363,154.463,154.467,154.407,154.320,154.257,154.217,154.213,154.240,154.293,154.320,154.313,154.293,154.307,154.343,154.387,154.413,154.407,154.347,154.213,154.017,153.790,153.547,153.317,153.097,152.963
147.447,147.493,147.630,147.870,148.117,148.320,148.467,148.570,148.650,148.703,148.723,148.707,148.673,148.630,148.587,148.527,148.473,148.433,148.387,148.313,148.220,148.157,148.170,148.213,148.280,148.300,148.317,148.370,148.493,148.680,148.850,149.003,149.130,149.257,149.357,149.440,149.507,149.570,149.583,149.533,149.400,149.220,149.037,148.897,148.797,148.717,148.670,148.690,148.807,148.990,149.170,149.280,149.283,149.217,149.120,149.053,149.010,149.010,149.037,149.093,149.120,149.110,149.090,149.107,149.150,149.197,149.223,149.213,149.147,149.003,148.793,148.547,148.277,148.020,147.780,147.637
142.527,142.580,142.730,142.993,143.263,143.490,143.650,143.763,143.847,143.907,143.930,143.913,143.877,143.827,143.780,143.713,143.657,143.613,143.563,143.483,143.380,143.310,143.323,143.373,143.447,143.467,143.483,143.540,143.677,143.880,144.067,144.233,144.370,144.510,144.620,144.713,144.787,144.860,144.873,144.817,144.667,144.470,144.270,144.117,144.010,143.920,143.870,143.890,144.020,144.220,144.417,144.537,144.543,144.470,144.367,144.290,144.243,144.240,144.270,144.333,144.367,144.357,144.333,144.347,144.393,144.447,144.480,144.470,144.397,144.237,144.007,143.733,143.440,143.160,142.897,142.737
137.553,137.610,137.773,138.060,138.357,138.603,138.780,138.903,138.993,139.060,139.083,139.067,139.023,138.970,138.917,138.847,138.783,138.737,138.680,138.593,138.480,138.407,138.423,138.477,138.553,138.573,138.593,138.657,138.807,139.030,139.233,139.417,139.567,139.720,139.840,139.940,140.020,140.097,140.113,140.053,139.890,139.677,139.457,139.290,139.170,139.073,139.020,139.043,139.183,139.403,139.617,139.750,139.753,139.677,139.560,139.480,139.427,139.427,139.457,139.527,139.560,139.550,139.523,139.540,139.593,139.650,139.687,139.673,139.593,139.417,139.163,138.867,138.547,138.243,137.957,137.783
132.503,132.567,132.747,133.060,133.383,133.653,133.847,133.983,134.083,134.157,134.183,134.163,134.117,134.057,134.000,133.923,133.857,133.803,133.740,133.643,133.520,133.440,133.457,133.517,133.603,133.627,133.647,133.713,133.877,134.123,134.347,134.547,134.710,134.877,135.007,135.117,135.207,135.293,135.310,135.243,135.063,134.830,134.590,134.410,134.280,134.173,134.113,134.137,134.290,134.530,134.763,134.907,134.913,134.830,134.703,134.613,134.553,134.553,134.587,134.663,134.700,134.690,134.663,134.683,134.740,134.803,134.840,134.827,134.737,134.547,134.270,133.947,133.597,133.263,132.947,132.753
127.663,127.733,127.930,128.273,128.627,128.920,129.130,129.280,129.393,129.473,129.500,129.477,129.427,129.363,129.300,129.213,129.140,129.087,129.020,128.913,128.777,128.687,128.707,128.770,128.867,128.893,128.917,128.990,129.167,129.433,129.677,129.897,130.077,130.260,130.403,130.523,130.620,130.713,130.733,130.663,130.467,130.210,129.947,129.750,129.607,129.487,129.420,129.447,129.617,129.880,130.137,130.293,130.300,130.210,130.073,129.973,129.907,129.907,129.947,130.030,130.070,130.057,130.027,130.047,130.110,130.180,130.223,130.210,130.113,129.903,129.597,129.240,128.857,128.493,128.150,127.940
123.540,123.613,123.827,124.203,124.593,124.917,125.143,125.303,125.423,125.510,125.543,125.520,125.470,125.400,125.330,125.233,125.150,125.090,125.017,124.903,124.757,124.660,124.680,124.750,124.853,124.883,124.907,124.990,125.183,125.477,125.740,125.980,126.177,126.380,126.537,126.667,126.770,126.873,126.897,126.820,126.607,126.323,126.033,125.813,125.660,125.533,125.463,125.490,125.673,125.960,126.243,126.417,126.423,126.320,126.170,126.063,125.993,125.993,126.037,126.130,126.173,126.160,126.127,126.150,126.217,126.293,126.337,126.320,126.213,125.987,125.653,125.263,124.843,124.443,124.067,123.837
120.370,120.453,120.690,121.100,121.523,121.877,122.130,122.307,122.440,122.533,122.570,122.543,122.487,122.410,122.333,122.230,122.140,122.073,121.990,121.863,121.700,121.593,121.617,121.693,121.810,121.843,121.873,121.963,122.177,122.497,122.783,123.043,123.257,123.480,123.653,123.797,123.913,124.027,124.050,123.963,123.727,123.420,123.103,122.863,122.690,122.547,122.470,122.503,122.710,123.023,123.333,123.520,123.530,123.420,123.257,123.140,123.060,123.057,123.103,123.203,123.253,123.237,123.200,123.223,123.297,123.380,123.430,123.413,123.300,123.050,122.687,122.260,121.800,121.363,120.950,120.700
118.157,118.250,118.510,118.963,119.427,119.810,120.083,120.277,120.423,120.527,120.567,120.540,120.477,120.393,120.307,120.193,120.093,120.020,119.930,119.790,119.613,119.497,119.523,119.607,119.733,119.770,119.803,119.900,120.130,120.477,120.793,121.080,121.317,121.560,121.753,121.917,122.047,122.170,122.193,122.097,121.837,121.497,121.147,120.880,120.690,120.533,120.447,120.483,120.710,121.057,121.397,121.607,121.620,121.500,121.320,121.190,121.103,121.100,121.150,121.260,121.313,121.300,121.260,121.287,121.367,121.460,121.517,121.497,121.370,121.097,120.700,120.233,119.727,119.247,118.793,118.520
116.657,116.757,117.040,117.533,118.043,118.467,118.767,118.977,119.137,119.250,119.293,119.260,119.190,119.097,119.003,118.880,118.773,118.693,118.593,118.440,118.247,118.120,118.147,118.237,118.373,118.413,118.450,118.557,118.807,119.180,119.520,119.833,120.100,120.377,120.600,120.783,120.930,121.063,121.090,120.980,120.690,120.307,119.913,119.613,119.400,119.227,119.133,119.177,119.430,119.813,120.190,120.420,120.437,120.307,120.113,119.973,119.880,119.877,119.930,120.050,120.107,120.090,120.047,120.077,120.167,120.267,120.327,120.307,120.170,119.873,119.437,118.923,118.370,117.847,117.353,117.053
115.610,115.717,116.023,116.563,117.120,117.583,117.913,118.147,118.320,118.443,118.487,118.450,118.373,118.273,118.173,118.037,117.917,117.827,117.713,117.543,117.330,117.193,117.223,117.323,117.470,117.517,117.557,117.673,117.940,118.340,118.710,119.050,119.347,119.660,119.923,120.143,120.313,120.463,120.487,120.360,120.030,119.597,119.150,118.803,118.557,118.360,118.260,118.313,118.600,119.030,119.453,119.710,119.733,119.597,119.393,119.243,119.140,119.130,119.187,119.313,119.377,119.360,119.317,119.353,119.450,119.560,119.623,119.603,119.450,119.123,118.643,118.087,117.483,116.910,116.367,116.037
114.840,114.960,115.297,115.887,116.497,117.003,117.363,117.613,117.803,117.937,117.987,117.947,117.863,117.753,117.640,117.487,117.350,117.247,117.123,116.937,116.707,116.553,116.587,116.690,116.853,116.903,116.953,117.077,117.360,117.783,118.177,118.547,118.883,119.253,119.573,119.840,120.043,120.210,120.233,120.077,119.697,119.193,118.677,118.270,117.983,117.760,117.650,117.713,118.040,118.527,119.007,119.303,119.343,119.203,118.987,118.823,118.707,118.690,118.747,118.887,118.957,118.943,118.897,118.937,119.040,119.160,119.233,119.210,119.043,118.683,118.163,117.553,116.893,116.263,115.670,115.310
114.217,114.347,114.717,115.363,116.030,116.580,116.970,117.243,117.450,117.593,117.643,117.597,117.503,117.380,117.253,117.080,116.927,116.807,116.670,116.470,116.227,116.063,116.093,116.200,116.377,116.437,116.497,116.623,116.920,117.357,117.773,118.173,118.563,119.003,119.400,119.733,119.983,120.173,120.190,119.997,119.547,118.953,118.350,117.867,117.530,117.273,117.157,117.237,117.610,118.163,118.710,119.050,119.110,118.970,118.747,118.573,118.443,118.417,118.473,118.620,118.700,118.690,118.650,118.697,118.810,118.940,119.017,118.990,118.807,118.417,117.847,117.180,116.457,115.770,115.123,114.733
113.643,113.787,114.190,114.897,115.620,116.220,116.643,116.943,117.167,117.320,117.370,117.317,117.213,117.077,116.933,116.737,116.560,116.420,116.263,116.043,115.783,115.610,115.643,115.757,115.947,116.020,116.090,116.227,116.527,116.973,117.407,117.840,118.290,118.820,119.323,119.747,120.057,120.270,120.277,120.030,119.493,118.790,118.080,117.503,117.100,116.803,116.677,116.780,117.213,117.847,118.470,118.863,118.953,118.823,118.600,118.417,118.267,118.220,118.267,118.423,118.513,118.510,118.477,118.533,118.663,118.803,118.890,118.860,118.657,118.227,117.603,116.877,116.090,115.340,114.637,114.210
113.050,113.207,113.647,114.417,115.207,115.857,116.317,116.637,116.877,117.037,117.087,117.023,116.907,116.757,116.597,116.377,116.173,116.013,115.837,115.600,115.323,115.140,115.170,115.283,115.487,115.573,115.660,115.800,116.100,116.543,116.990,117.460,117.987,118.630,119.260,119.800,120.187,120.433,120.423,120.110,119.463,118.623,117.780,117.093,116.613,116.270,116.137,116.267,116.767,117.487,118.203,118.670,118.803,118.687,118.460,118.263,118.090,118.020,118.060,118.227,118.330,118.337,118.313,118.387,118.530,118.683,118.773,118.737,118.513,118.043,117.367,116.573,115.720,114.903,114.137,113.670
112.780,112.953,113.437,114.273,115.130,115.830,116.323,116.670,116.927,117.093,117.137,117.060,116.930,116.763,116.583,116.333,116.100,115.913,115.717,115.460,115.170,114.977,115.007,115.123,115.343,115.447,115.550,115.693,115.987,116.420,116.873,117.377,117.987,118.760,119.553,120.237,120.723,121.007,120.973,120.573,119.793,118.793,117.797,116.983,116.420,116.030,115.887,116.043,116.617,117.440,118.263,118.803,118.987,118.893,118.677,118.467,118.263,118.163,118.187,118.360,118.477,118.503,118.500,118.597,118.753,118.920,119.013,118.970,118.717,118.203,117.467,116.610,115.680,114.797,113.963,113.460
113.107,113.297,113.823,114.737,115.663,116.417,116.940,117.310,117.583,117.760,117.800,117.707,117.557,117.370,117.167,116.887,116.623,116.413,116.197,115.920,115.617,115.413,115.440,115.560,115.793,115.920,116.040,116.187,116.467,116.880,117.333,117.873,118.577,119.503,120.480,121.337,121.937,122.263,122.200,121.697,120.760,119.573,118.410,117.457,116.803,116.360,116.210,116.400,117.050,117.980,118.917,119.547,119.790,119.727,119.523,119.300,119.063,118.927,118.937,119.117,119.250,119.293,119.313,119.430,119.607,119.787,119.890,119.840,119.560,118.997,118.197,117.270,116.267,115.307,114.400,113.850
114.110,114.323,114.903,115.890,116.890,117.697,118.257,118.650,118.937,119.117,119.147,119.037,118.867,118.660,118.430,118.117,117.820,117.583,117.343,117.050,116.733,116.520,116.543,116.667,116.920,117.067,117.207,117.353,117.617,118.007,118.460,119.033,119.833,120.923,122.110,123.163,123.900,124.277,124.177,123.550,122.430,121.037,119.687,118.593,117.847,117.350,117.187,117.410,118.143,119.187,120.243,120.970,121.283,121.260,121.077,120.843,120.573,120.390,120.377,120.560,120.713,120.783,120.830,120.977,121.173,121.367,121.473,121.413,121.103,120.490,119.627,118.627,117.543,116.507,115.527,114.933
115.463,115.703,116.337,117.403,118.473,119.330,119.920,120.340,120.647,120.830,120.843,120.707,120.513,120.287,120.030,119.680,119.347,119.087,118.827,118.517,118.187,117.967,117.987,118.110,118.380,118.553,118.720,118.870,119.113,119.470,119.910,120.513,121.417,122.683,124.103,125.380,126.273,126.703,126.557,125.793,124.473,122.857,121.310,120.063,119.217,118.663,118.490,118.747,119.563,120.727,121.913,122.747,123.137,123.160,123.000,122.757,122.447,122.217,122.180,122.367,122.540,122.637,122.720,122.900,123.120,123.327,123.433,123.360,123.013,122.347,121.420,120.347,119.187,118.067,117.013,116.373
116.897,117.163,117.853,118.997,120.137,121.043,121.667,122.110,122.430,122.613,122.610,122.450,122.233,121.983,121.697,121.310,120.943,120.657,120.377,120.050,119.710,119.483,119.500,119.627,119.913,120.117,120.310,120.463,120.680,120.993,121.417,122.047,123.053,124.507,126.177,127.703,128.773,129.263,129.063,128.137,126.593,124.733,122.983,121.587,120.647,120.040,119.857,120.147,121.047,122.330,123.650,124.600,125.077,125.153,125.020,124.770,124.420,124.137,124.067,124.250,124.443,124.577,124.703,124.923,125.167,125.383,125.490,125.403,125.023,124.303,123.310,122.163,120.923,119.723,118.590,117.900
118.413,118.710,119.457,120.677,121.883,122.837,123.483,123.947,124.277,124.460,124.437,124.247,124.003,123.727,123.410,122.987,122.590,122.283,121.987,121.643,121.297,121.063,121.080,121.210,121.520,121.753,121.977,122.133,122.323,122.587,122.980,123.627,124.733,126.377,128.313,130.110,131.377,131.933,131.670,130.567,128.783,126.670,124.713,123.167,122.133,121.477,121.287,121.613,122.593,123.993,125.450,126.517,127.087,127.227,127.133,126.877,126.483,126.140,126.037,126.217,126.437,126.610,126.780,127.040,127.307,127.537,127.640,127.537,127.120,126.347,125.290,124.070,122.750,121.470,120.260,119.523
120.060,120.387,121.193,122.487,123.757,124.750,125.423,125.903,126.243,126.417,126.370,126.143,125.873,125.570,125.227,124.770,124.347,124.023,123.717,123.367,123.017,122.780,122.790,122.923,123.250,123.523,123.783,123.950,124.110,124.313,124.670,125.320,126.513,128.337,130.543,132.627,134.100,134.727,134.390,133.097,131.063,128.700,126.547,124.863,123.747,123.047,122.847,123.203,124.260,125.777,127.363,128.550,129.217,129.430,129.380,129.123,128.690,128.287,128.147,128.317,128.560,128.773,128.997,129.297,129.587,129.823,129.923,129.800,129.347,128.523,127.410,126.123,124.730,123.370,122.080,121.290
121.873,122.237,123.100,124.460,125.783,126.817,127.507,128.000,128.340,128.503,128.427,128.167,127.867,127.540,127.167,126.680,126.233,125.900,125.587,125.230,124.880,124.643,124.653,124.793,125.143,125.457,125.757,125.937,126.067,126.210,126.520,127.163,128.427,130.413,132.883,135.247,136.937,137.630,137.220,135.730,133.450,130.850,128.517,126.717,125.530,124.793,124.587,124.970,126.093,127.713,129.427,130.733,131.503,131.793,131.793,131.540,131.067,130.603,130.420,130.580,130.843,131.103,131.380,131.727,132.040,132.283,132.377,132.233,131.740,130.867,129.697,128.353,126.893,125.460,124.090,123.247
123.723,124.120,125.037,126.453,127.820,128.880,129.587,130.090,130.430,130.577,130.463,130.167,129.837,129.490,129.090,128.583,128.123,127.787,127.473,127.120,126.777,126.543,126.553,126.700,127.070,127.423,127.767,127.967,128.073,128.153,128.407,129.027,130.340,132.467,135.170,137.800,139.693,140.457,139.970,138.290,135.777,132.967,130.483,128.590,127.347,126.580,126.367,126.777,127.960,129.673,131.500,132.920,133.793,134.167,134.223,133.977,133.470,132.947,132.723,132.867,133.157,133.463,133.797,134.187,134.523,134.770,134.850,134.683,134.153,133.237,132.020,130.623,129.103,127.600,126.153,125.257
125.660,126.090,127.057,128.520,129.923,131.007,131.723,132.227,132.560,132.687,132.543,132.207,131.847,131.477,131.057,130.533,130.070,129.740,129.437,129.090,128.757,128.530,128.540,128.693,129.083,129.483,129.880,130.103,130.187,130.200,130.393,130.980,132.320,134.547,137.447,140.310,142.397,143.220,142.663,140.810,138.097,135.110,132.513,130.553,129.273,128.487,128.270,128.700,129.930,131.723,133.650,135.177,136.143,136.600,136.713,136.487,135.953,135.380,135.113,135.237,135.547,135.903,136.293,136.723,137.080,137.333,137.407,137.217,136.653,135.697,134.440,132.997,131.423,129.853,128.333,127.383
127.813,128.277,129.290,130.790,132.213,133.307,134.027,134.530,134.850,134.953,134.773,134.403,134.013,133.623,133.183,132.660,132.207,131.893,131.607,131.273,130.957,130.737,130.747,130.910,131.323,131.773,132.223,132.480,132.550,132.503,132.627,133.160,134.493,136.777,139.817,142.860,145.097,145.967,145.350,143.360,140.500,137.397,134.730,132.737,131.440,130.647,130.423,130.867,132.133,133.990,136.003,137.623,138.683,139.217,139.387,139.177,138.627,138.013,137.713,137.817,138.143,138.543,138.990,139.460,139.837,140.093,140.157,139.947,139.353,138.370,137.083,135.600,133.980,132.347,130.757,129.750
130.287,130.780,131.830,133.353,134.783,135.877,136.593,137.087,137.390,137.467,137.253,136.850,136.437,136.033,135.583,135.067,134.630,134.343,134.080,133.770,133.477,133.270,133.287,133.460,133.897,134.400,134.913,135.213,135.273,135.170,135.220,135.683,136.973,139.257,142.363,145.510,147.843,148.747,148.090,146.013,143.067,139.917,137.240,135.257,133.967,133.177,132.953,133.403,134.690,136.587,138.660,140.357,141.493,142.103,142.327,142.147,141.590,140.950,140.617,140.700,141.037,141.477,141.973,142.483,142.883,143.143,143.197,142.970,142.360,141.360,140.050,138.537,136.880,135.197,133.543,132.487
