4.99853,4.99843,4.99827,4.99810,4.99793,4.99777,4.99760,4.99743,4.99727,4.99710,4.99690,4.99673,4.99653,4.99637,4.99617,4.99603,4.99593,4.99587,4.99580,4.99567,4.99553,4.99543,4.99537,4.99533,4.99523,4.99510,4.99493,4.99477,4.99460,4.99443,4.99430,4.99423,4.99423,4.99430,4.99437,4.99447,4.99450,4.99453,4.99443,4.99433,4.99420,4.99413,4.99407,4.99397,4.99383,4.99373,4.99377,4.99393,4.99417,4.99437,4.99450,4.99463,4.99477,4.99490,4.99503,4.99513,4.99523,4.99530,4.99543,4.99557,4.99570,4.99580,4.99593,4.99610,4.99630,4.99647,4.99663,4.99677,4.99693,4.99710,4.99730,4.99750,4.99770,4.99787,4.99803,4.99813
4.99830,4.99813,4.99790,4.99770,4.99750,4.99730,4.99710,4.99690,4.99670,4.99650,4.99630,4.99610,4.99587,4.99563,4.99540,4.99523,4.99513,4.99507,4.99500,4.99487,4.99470,4.99453,4.99443,4.99437,4.99427,4.99410,4.99393,4.99377,4.99357,4.99337,4.99320,4.99313,4.99313,4.99320,4.99330,4.99340,4.99347,4.99347,4.99337,4.99323,4.99307,4.99297,4.99287,4.99277,4.99263,4.99253,4.99257,4.99273,4.99297,4.99320,4.99337,4.99353,4.99370,4.99390,4.99407,4.99420,4.99430,4.99440,4.99453,4.99467,4.99483,4.99497,4.99513,4.99533,4.99557,4.99580,4.99597,4.99613,4.99630,4.99650,4.99673,4.99697,4.99723,4.99747,4.99770,4.99783
4.99793,4.99777,4.99753,4.99727,4.99703,4.99677,4.99653,4.99630,4.99607,4.99583,4.99557,4.99533,4.99507,4.99480,4.99453,4.99433,4.99420,4.99410,4.99400,4.99383,4.99363,4.99343,4.99330,4.99323,4.99313,4.99297,4.99273,4.99250,4.99227,4.99203,4.99183,4.99173,4.99173,4.99183,4.99193,4.99207,4.99213,4.99217,4.99207,4.99190,4.99170,4.99157,4.99147,4.99133,4.99117,4.99103,4.99110,4.99133,4.99163,4.99190,4.99207,4.99227,4.99247,4.99270,4.99287,4.99300,4.99313,4.99327,4.99343,4.99360,4.99380,4.99397,4.99417,4.99440,4.99470,4.99497,4.99520,4.99540,4.99560,4.99583,4.99610,4.99640,4.99670,4.99697,4.99723,4.99740
4.99750,4.99730,4.99703,4.99677,4.99650,4.99620,4.99590,4.99560,4.99530,4.99500,4.99470,4.99440,4.99407,4.99373,4.99343,4.99320,4.99307,4.99293,4.99283,4.99260,4.99237,4.99213,4.99200,4.99190,4.99177,4.99157,4.99133,4.99107,4.99077,4.99047,4.99023,4.99013,4.99013,4.99023,4.99037,4.99050,4.99057,4.99057,4.99047,4.99030,4.99007,4.98990,4.98973,4.98957,4.98937,4.98923,4.98930,4.98957,4.98993,4.99027,4.99050,4.99073,4.99100,4.99127,4.99150,4.99167,4.99183,4.99197,4.99217,4.99237,4.99260,4.99277,4.99297,4.99323,4.99360,4.99393,4.99423,4.99447,4.99473,4.99500,4.99533,4.99567,4.99603,4.99633,4.99667,4.99687
4.99707,4.99683,4.99647,4.99610,4.99573,4.99537,4.99503,4.99470,4.99437,4.99400,4.99360,4.99323,4.99287,4.99250,4.99213,4.99183,4.99167,4.99153,4.99140,4.99113,4.99087,4.99060,4.99043,4.99030,4.99013,4.98990,4.98960,4.98930,4.98893,4.98857,4.98827,4.98813,4.98813,4.98823,4.98840,4.98860,4.98873,4.98873,4.98860,4.98837,4.98810,4.98790,4.98773,4.98753,4.98730,4.98713,4.98720,4.98750,4.98793,4.98833,4.98863,4.98890,4.98920,4.98950,4.98977,4.98997,4.99017,4.99037,4.99063,4.99087,4.99110,4.99130,4.99157,4.99193,4.99237,4.99277,4.99310,4.99340,4.99370,4.99403,4.99440,4.99483,4.99523,4.99563,4.99600,4.99627
4.99647,4.99620,4.99577,4.99533,4.99490,4.99450,4.99407,4.99363,4.99320,4.99280,4.99237,4.99193,4.99147,4.99100,4.99057,4.99023,4.99003,4.98987,4.98970,4.98940,4.98907,4.98873,4.98853,4.98840,4.98820,4.98790,4.98753,4.98717,4.98673,4.98630,4.98597,4.98583,4.98583,4.98597,4.98613,4.98633,4.98643,4.98647,4.98630,4.98603,4.98567,4.98543,4.98523,4.98503,4.98477,4.98460,4.98470,4.98510,4.98560,4.98603,4.98637,4.98670,4.98710,4.98747,4.98777,4.98800,4.98823,4.98847,4.98873,4.98903,4.98933,4.98963,4.98993,4.99037,4.99087,4.99133,4.99170,4.99203,4.99240,4.99283,4.99330,4.99380,4.99430,4.99477,4.99520,4.99547
4.99580,4.99543,4.99490,4.99440,4.99390,4.99340,4.99290,4.99240,4.99190,4.99137,4.99083,4.99030,4.98977,4.98920,4.98870,4.98830,4.98807,4.98787,4.98767,4.98730,4.98690,4.98653,4.98630,4.98613,4.98587,4.98550,4.98503,4.98460,4.98410,4.98360,4.98317,4.98297,4.98297,4.98313,4.98337,4.98363,4.98380,4.98383,4.98363,4.98330,4.98287,4.98257,4.98233,4.98210,4.98180,4.98157,4.98167,4.98210,4.98270,4.98323,4.98363,4.98403,4.98450,4.98493,4.98533,4.98560,4.98590,4.98617,4.98653,4.98690,4.98727,4.98760,4.98797,4.98847,4.98907,4.98963,4.99010,4.99050,4.99093,4.99140,4.99197,4.99257,4.99317,4.99370,4.99423,4.99460
4.99497,4.99453,4.99390,4.99330,4.99270,4.99210,4.99150,4.99090,4.99030,4.98967,4.98903,4.98840,4.98773,4.98707,4.98643,4.98597,4.98567,4.98543,4.98520,4.98477,4.98430,4.98383,4.98353,4.98333,4.98303,4.98263,4.98210,4.98157,4.98093,4.98033,4.97987,4.97963,4.97960,4.97977,4.98003,4.98037,4.98057,4.98060,4.98037,4.97997,4.97950,4.97913,4.97883,4.97850,4.97813,4.97787,4.97800,4.97853,4.97927,4.97993,4.98043,4.98090,4.98143,4.98193,4.98240,4.98273,4.98310,4.98343,4.98387,4.98430,4.98473,4.98513,4.98557,4.98617,4.98687,4.98753,4.98810,4.98860,4.98913,4.98970,4.99037,4.99110,4.99183,4.99250,4.99310,4.99350
4.99393,4.99343,4.99270,4.99197,4.99123,4.99050,4.98980,4.98910,4.98837,4.98763,4.98687,4.98613,4.98533,4.98453,4.98380,4.98323,4.98287,4.98257,4.98227,4.98173,4.98113,4.98060,4.98027,4.98003,4.97967,4.97917,4.97853,4.97790,4.97717,4.97643,4.97583,4.97557,4.97557,4.97580,4.97610,4.97650,4.97670,4.97673,4.97643,4.97597,4.97540,4.97500,4.97467,4.97427,4.97380,4.97347,4.97363,4.97427,4.97513,4.97593,4.97653,4.97710,4.97773,4.97833,4.97890,4.97930,4.97973,4.98013,4.98063,4.98113,4.98167,4.98217,4.98270,4.98340,4.98423,4.98503,4.98570,4.98630,4.98693,4.98763,4.98847,4.98933,4.99020,4.99097,4.99173,4.99223
4.99270,4.99213,4.99127,4.99040,4.98950,4.98863,4.98777,4.98693,4.98607,4.98520,4.98427,4.98337,4.98240,4.98147,4.98057,4.97987,4.97943,4.97910,4.97877,4.97813,4.97743,4.97677,4.97633,4.97603,4.97560,4.97503,4.97430,4.97353,4.97263,4.97173,4.97103,4.97070,4.97070,4.97100,4.97137,4.97183,4.97207,4.97213,4.97177,4.97120,4.97050,4.97003,4.96963,4.96917,4.96860,4.96820,4.96840,4.96917,4.97023,4.97117,4.97187,4.97253,4.97330,4.97407,4.97473,4.97523,4.97573,4.97620,4.97680,4.97740,4.97803,4.97860,4.97923,4.98010,4.98113,4.98210,4.98290,4.98363,4.98440,4.98523,4.98617,4.98720,4.98823,4.98920,4.99010,4.99070
